Stream,Year,Month,Counter,Symmetry,#Solutions,Minutes,Difficulty
1,2014,6,74,none,1,11.033704,1
1,2014,6,75,mirror-broken,1,9.394097,1
1,2014,6,76,none,1,6.326314,0
1,2014,6,77,classic-broken,1,5.406136,0
1,2014,6,78,diagonal-broken,1,15.795679,1
1,2014,6,79,mirror-broken,3,6.766726,0
1,2014,6,80,diagonal-broken,1,4.549710,0
1,2014,6,81,double mirror-broken,2,6.590028,0
1,2014,6,82,none,1,21.987590,1
1,2014,6,83,blockwise-broken,1,11.841137,1
1,2014,6,84,mirror-broken,2,18.321256,1
1,2014,6,85,mirror-broken,2,16.400722,1
1,2014,6,86,diagonal-broken,1,5.442573,0
1,2014,6,87,classic-broken,1,10.351074,1
1,2014,6,88,mirror-broken,1,16.807147,1
1,2014,6,89,none,1,4.987058,0
1,2014,6,90,mirror-broken,1,5.417814,0
1,2014,6,91,none,1,12.912013,1
1,2014,6,92,blockwise-broken,2,22.951223,1
1,2014,6,93,rotational-broken,1,11.416435,1
1,2014,6,94,diagonal-broken,1,7.204123,0
1,2014,6,95,classic-broken,1,6.906756,0
1,2014,6,96,classic-broken,1,18.043890,1
1,2014,6,97,mirror-broken,1,9.152219,0
1,2014,6,98,none,1,9.918935,1
1,2014,6,99,mirror-broken,1,4.039671,0
1,2014,6,100,double mirror-broken,1,10.512323,1
1,2014,7,1,blockwise-broken,1,20.488882,1
1,2014,7,2,rotational-broken,1,13.902161,1
1,2014,7,3,blockwise-broken,1,16.891742,1
1,2014,7,4,mirror-broken,1,6.427465,0
1,2014,7,5,double mirror,1,2.308831,0
1,2014,7,6,diagonal-broken,1,6.193832,0
1,2014,7,7,rotational-broken,1,5.412450,0
1,2014,7,8,mirror-broken,1,10.490312,1
1,2014,7,9,none,1,5.267409,0
1,2014,7,10,diagonal,1,22.673111,1
1,2014,7,11,blockwise-broken,1,9.077481,1
1,2014,7,12,classic-broken,1,4.782305,0
1,2014,7,13,mirror,3,5.951923,0
1,2014,7,14,mirror-broken,1,14.484215,1
1,2014,7,15,mirror-broken,1,4.263165,0
1,2014,7,16,mirror-broken,1,7.001428,0
1,2014,7,17,blockwise-broken,1,5.378063,0
1,2014,7,18,mirror-broken,1,14.382863,1
1,2014,7,19,none,1,3.958640,0
1,2014,7,20,mirror-broken,1,8.976304,1
1,2014,7,21,rotational-broken,2,13.400367,1
1,2014,7,22,classic-broken,1,4.293687,0
1,2014,7,23,mirror-broken,1,4.151749,0
1,2014,7,24,classic-broken,1,4.852483,0
1,2014,7,25,classic-broken,1,17.255616,1
1,2014,7,26,classic-broken,1,3.815074,0
1,2014,7,27,classic-broken,1,5.464805,0
1,2014,7,28,diagonal-broken,1,4.351287,0
1,2014,7,29,none,1,3.994042,0
1,2014,7,30,mirror-broken,1,4.146014,0
1,2014,7,31,classic-broken,1,5.333848,0
1,2014,7,32,blockwise-broken,3,10.739909,1
1,2014,7,33,none,1,7.772046,0
1,2014,7,34,mirror-broken,1,6.940132,0
1,2014,7,35,rotational,1,3.310684,0
1,2014,7,36,classic-broken,1,4.475013,0
1,2014,7,37,none,1,3.940646,0
1,2014,7,38,double mirror,1,3.175276,0
1,2014,7,39,none,1,5.079297,0
1,2014,7,40,classic-broken,1,5.097935,0
1,2014,7,41,classic-broken,1,4.579617,0
1,2014,7,42,diagonal-broken,1,3.712064,0
1,2014,7,43,mirror-broken,1,4.334960,0
1,2014,7,44,blockwise-broken,1,4.901869,0
1,2014,7,45,double mirror-broken,1,4.905001,0
1,2014,7,46,diagonal-broken,1,14.938284,1
1,2014,7,47,mirror-broken,2,6.388804,0
1,2014,7,48,rotational,1,3.555505,0
1,2014,7,49,classic-broken,1,4.377278,0
1,2014,7,50,mirror,1,4.849112,0
1,2014,7,51,blockwise-broken,1,7.619360,1
1,2014,7,52,diagonal-broken,1,12.117624,1
1,2014,7,53,blockwise-broken,1,4.910269,0
1,2014,7,54,mirror-broken,1,4.020607,0
1,2014,7,55,blockwise,1,4.334534,0
1,2014,7,56,diagonal-broken,1,5.626614,0
1,2014,7,57,blockwise-broken,1,21.877881,1
1,2014,7,58,none,1,13.911714,1
1,2014,7,59,classic,1,3.538801,0
1,2014,7,60,rotational-broken,1,5.078967,0
1,2014,7,61,none,1,6.740356,0
1,2014,7,62,blockwise-broken,1,15.962942,1
1,2014,7,63,diagonal,1,10.517575,1
1,2014,7,64,blockwise-broken,1,21.195024,1
1,2014,7,65,double mirror,1,2.385628,0
1,2014,7,66,diagonal-broken,1,6.221906,0
1,2014,7,67,none,1,4.560525,0
1,2014,7,68,double mirror-broken,1,19.936352,1
1,2014,7,69,mirror-broken,1,10.463611,1
1,2014,7,70,mirror-broken,1,3.407117,0
1,2014,7,71,mirror-broken,1,9.502837,1
1,2014,7,72,mirror-broken,1,16.348333,1
1,2014,7,73,classic-broken,1,4.971055,0
1,2014,7,74,diagonal-broken,1,11.492760,1
1,2014,7,75,mirror,1,3.885017,0
1,2014,7,76,none,1,4.109856,0
1,2014,7,77,blockwise-broken,1,15.812886,1
1,2014,7,78,diagonal-broken,1,13.248414,1
1,2014,7,79,classic-broken,2,7.187601,0
1,2014,7,80,diagonal,1,2.813031,0
1,2014,7,81,classic-broken,1,5.136657,0
1,2014,7,82,diagonal-broken,1,5.330411,0
1,2014,7,83,blockwise-broken,1,27.974705,1
1,2014,7,84,mirror-broken,1,4.735600,0
1,2014,7,85,mirror,1,2.967480,0
1,2014,7,86,diagonal-broken,1,11.460468,1
1,2014,7,87,diagonal,1,11.252697,1
1,2014,7,88,classic-broken,1,2.732620,0
1,2014,7,89,rotational-broken,1,23.269117,1
1,2014,7,90,blockwise-broken,1,20.410077,1
1,2014,7,91,diagonal-broken,1,3.791294,0
1,2014,7,92,classic-broken,1,14.179036,1
1,2014,7,93,blockwise-broken,1,6.107335,0
1,2014,7,94,double mirror,3,4.710929,0
1,2014,7,95,mirror-broken,1,13.560369,1
1,2014,7,96,classic-broken,1,5.947288,0
1,2014,7,97,classic-broken,1,3.577328,0
1,2014,7,98,classic-broken,1,16.379487,1
1,2014,7,99,blockwise-broken,1,3.901950,0
1,2014,7,100,classic-broken,1,2.797960,0
1,2014,8,1,diagonal,1,5.436270,0
1,2014,8,2,classic,1,12.980858,1
1,2014,8,3,diagonal-broken,1,3.497522,0
1,2014,8,4,rotational-broken,1,17.237569,1
1,2014,8,5,diagonal-broken,1,3.998568,0
1,2014,8,6,none,1,9.925638,1
1,2014,8,7,rotational-broken,1,2.813799,0
1,2014,8,8,double mirror-broken,1,4.487581,0
1,2014,8,9,mirror-broken,1,6.267634,0
1,2014,8,10,diagonal-broken,1,15.294901,1
1,2014,8,11,classic-broken,1,10.901593,1
1,2014,8,12,diagonal-broken,1,13.973764,1
1,2014,8,13,classic-broken,1,4.630881,0
1,2014,8,14,none,1,10.395877,1
1,2014,8,15,mirror-broken,1,4.991652,0
1,2014,8,16,classic-broken,1,6.339952,0
1,2014,8,17,none,1,14.766723,1
1,2014,8,18,blockwise-broken,1,10.242913,1
1,2014,8,19,diagonal-broken,1,4.751902,0
1,2014,8,20,blockwise-broken,1,5.866066,0
1,2014,8,21,none,1,4.212084,0
1,2014,8,22,mirror-broken,2,14.609773,1
1,2014,8,23,none,2,14.582758,1
1,2014,8,24,mirror-broken,1,15.185297,1
1,2014,8,25,diagonal-broken,1,6.351436,0
1,2014,8,26,double mirror-broken,1,4.411587,0
1,2014,8,27,none,1,35.086709,1
1,2014,8,28,classic-broken,1,4.598426,0
1,2014,8,29,classic-broken,1,32.247198,1
1,2014,8,30,mirror-broken,1,4.622905,0
1,2014,8,31,mirror-broken,1,5.847571,0
1,2014,8,32,classic-broken,1,4.618068,0
1,2014,8,33,mirror-broken,1,9.032702,1
1,2014,8,34,blockwise-broken,1,11.821699,1
1,2014,8,35,rotational-broken,1,6.772480,0
1,2014,8,36,mirror-broken,1,10.772474,1
1,2014,8,37,mirror-broken,1,15.056279,1
1,2014,8,38,double mirror,1,3.446188,0
1,2014,8,39,mirror-broken,1,6.396197,0
1,2014,8,40,rotational-broken,1,11.589378,1
1,2014,8,41,classic-broken,1,5.954155,0
1,2014,8,42,classic-broken,1,4.646511,0
1,2014,8,43,none,1,15.564039,1
1,2014,8,44,blockwise-broken,1,11.567893,1
1,2014,8,45,diagonal-broken,1,23.796868,1
1,2014,8,46,diagonal,3,12.850777,1
1,2014,8,47,none,1,4.109689,0
1,2014,8,48,diagonal-broken,1,26.322491,1
1,2014,8,49,classic-broken,1,4.752310,0
1,2014,8,50,classic-broken,1,4.939877,0
1,2014,8,51,diagonal,1,11.096238,1
1,2014,8,52,blockwise-broken,1,7.444145,0
1,2014,8,53,mirror-broken,1,4.074792,0
1,2014,8,54,classic-broken,1,4.554712,0
1,2014,8,55,classic-broken,1,4.801630,0
1,2014,8,56,diagonal-broken,1,4.254229,0
1,2014,8,57,blockwise-broken,1,9.438039,1
1,2014,8,58,diagonal-broken,1,10.052301,1
1,2014,8,59,none,1,5.452950,0
1,2014,8,60,classic-broken,1,5.232008,0
1,2014,8,61,classic-broken,2,10.475612,1
1,2014,8,62,diagonal-broken,1,5.792095,0
1,2014,8,63,diagonal-broken,1,4.127176,0
1,2014,8,64,none,1,4.678561,0
1,2014,8,65,rotational-broken,2,11.517173,1
1,2014,8,66,blockwise-broken,1,5.603845,0
1,2014,8,67,double mirror,1,2.143259,0
1,2014,8,68,none,1,21.616733,1
1,2014,8,69,blockwise-broken,1,12.639770,1
1,2014,8,70,diagonal-broken,1,3.636927,0
1,2014,8,71,classic-broken,1,12.831455,1
1,2014,8,72,mirror-broken,1,5.056650,0
1,2014,8,73,classic-broken,1,4.848203,0
1,2014,8,74,none,1,13.512277,1
1,2014,8,75,classic-broken,1,9.140408,0
1,2014,8,76,mirror,1,12.836713,1
1,2014,8,77,none,1,6.301336,0
1,2014,8,78,none,1,4.906588,0
1,2014,8,79,double mirror,1,1.966261,0
1,2014,8,80,rotational-broken,3,10.270991,0
1,2014,8,81,classic-broken,1,9.769261,1
1,2014,8,82,none,1,4.383233,0
1,2014,8,83,classic-broken,1,8.133434,1
1,2014,8,84,blockwise-broken,1,3.627933,0
1,2014,8,85,diagonal-broken,1,12.382711,1
1,2014,8,86,none,1,14.204984,1
1,2014,8,87,classic-broken,1,5.741064,0
1,2014,8,88,diagonal-broken,1,4.343951,0
1,2014,8,89,none,3,7.858438,0
1,2014,8,90,classic-broken,1,4.739262,0
1,2014,8,91,classic-broken,1,4.739922,0
1,2014,8,92,double mirror,1,2.984452,0
1,2014,8,93,blockwise-broken,1,3.861595,0
1,2014,8,94,classic-broken,1,11.344661,1
1,2014,8,95,classic-broken,1,5.112288,0
1,2014,8,96,classic-broken,2,17.504059,1
1,2014,8,97,mirror-broken,1,3.176744,0
1,2014,8,98,blockwise-broken,1,4.626795,0
1,2014,8,99,classic-broken,1,10.206288,1
1,2014,8,100,blockwise-broken,2,6.510441,0
1,2014,9,1,rotational-broken,2,17.214665,1
1,2014,9,2,blockwise-broken,2,7.008357,0
1,2014,9,3,classic-broken,1,4.899538,0
1,2014,9,4,mirror-broken,3,8.066511,0
1,2014,9,5,blockwise-broken,1,11.894730,1
1,2014,9,6,double mirror,1,2.006389,0
1,2014,9,7,blockwise-broken,1,4.113816,0
1,2014,9,8,diagonal-broken,1,17.106159,1
1,2014,9,9,diagonal-broken,1,11.150237,1
1,2014,9,10,diagonal-broken,1,15.408825,1
1,2014,9,11,classic-broken,1,3.738064,0
1,2014,9,12,classic-broken,1,14.251314,1
1,2014,9,13,mirror-broken,2,6.389907,0
1,2014,9,14,none,1,13.398950,1
1,2014,9,15,classic-broken,1,6.645038,0
1,2014,9,16,classic-broken,1,2.934862,0
1,2014,9,17,blockwise-broken,1,11.208577,1
1,2014,9,18,mirror-broken,1,4.231996,0
1,2014,9,19,diagonal-broken,1,16.003525,1
1,2014,9,20,none,1,6.282184,0
1,2014,9,21,rotational-broken,1,4.136342,0
1,2014,9,22,diagonal-broken,1,4.374888,0
1,2014,9,23,blockwise-broken,1,11.705731,1
1,2014,9,24,classic-broken,1,13.677628,1
1,2014,9,25,none,1,4.404108,0
1,2014,9,26,classic-broken,1,14.568919,1
1,2014,9,27,classic-broken,1,4.290338,0
1,2014,9,28,classic-broken,1,4.972936,0
1,2014,9,29,diagonal-broken,1,34.523689,1
1,2014,9,30,mirror-broken,1,9.198121,1
1,2014,9,31,blockwise-broken,1,5.013890,0
1,2014,9,32,mirror-broken,1,4.531572,0
1,2014,9,33,rotational-broken,2,9.665469,1
1,2014,9,34,mirror-broken,2,6.271138,0
1,2014,9,35,mirror-broken,1,3.815649,0
1,2014,9,36,blockwise,2,5.471320,0
1,2014,9,37,classic-broken,1,22.235956,1
1,2014,9,38,double mirror,1,8.436925,1
1,2014,9,39,diagonal-broken,1,14.857410,1
1,2014,9,40,blockwise-broken,1,2.880428,0
1,2014,9,41,none,1,14.964416,1
1,2014,9,42,classic-broken,1,3.754434,0
1,2014,9,43,classic-broken,1,3.748540,0
1,2014,9,44,diagonal-broken,1,5.408098,0
1,2014,9,45,mirror-broken,2,6.278259,0
1,2014,9,46,rotational-broken,1,11.481029,1
1,2014,9,47,none,1,11.422419,1
1,2014,9,48,blockwise-broken,1,17.198266,1
1,2014,9,49,classic-broken,3,14.843009,1
1,2014,9,50,rotational-broken,1,4.437698,0
1,2014,9,51,classic-broken,1,8.013475,1
1,2014,9,52,mirror,1,3.096815,0
1,2014,9,53,classic,1,2.991229,0
1,2014,9,54,blockwise-broken,1,15.069406,1
1,2014,9,55,mirror-broken,1,6.122503,0
1,2014,9,56,diagonal-broken,2,6.381019,0
1,2014,9,57,none,1,5.094593,0
1,2014,9,58,classic-broken,1,26.091591,1
1,2014,9,59,classic-broken,1,11.650650,1
1,2014,9,60,classic-broken,1,4.335232,0
1,2014,9,61,diagonal-broken,1,15.735688,1
1,2014,9,62,blockwise-broken,1,6.950248,0
1,2014,9,63,diagonal-broken,1,13.800612,1
1,2014,9,64,rotational,1,2.712640,0
1,2014,9,65,none,1,11.749598,1
1,2014,9,66,mirror-broken,1,26.056378,1
1,2014,9,67,none,1,28.022683,1
1,2014,9,68,none,1,5.653565,0
1,2014,9,69,double mirror-broken,1,10.207114,1
1,2014,9,70,blockwise-broken,1,20.699808,1
1,2014,9,71,mirror-broken,1,8.193621,0
1,2014,9,72,blockwise-broken,1,3.961346,0
1,2014,9,73,double mirror-broken,1,9.651712,1
1,2014,9,74,mirror-broken,1,10.335842,1
1,2014,9,75,blockwise-broken,1,3.080243,0
1,2014,9,76,classic-broken,2,6.640612,0
1,2014,9,77,diagonal-broken,3,7.278883,0
1,2014,9,78,diagonal-broken,1,29.664482,1
1,2014,9,79,mirror-broken,1,4.622985,0
1,2014,9,80,classic-broken,1,8.221566,0
1,2014,9,81,classic-broken,1,13.473578,1
1,2014,9,82,mirror-broken,1,5.156103,0
1,2014,9,83,classic-broken,1,5.525359,0
1,2014,9,84,mirror-broken,1,9.211247,1
1,2014,9,85,mirror-broken,1,14.824549,1
1,2014,9,86,none,1,4.449639,0
1,2014,9,87,mirror-broken,1,7.187269,0
1,2014,9,88,mirror-broken,1,7.834404,1
1,2014,9,89,mirror-broken,1,4.272706,0
1,2014,9,90,mirror-broken,1,12.686090,1
1,2014,9,91,mirror-broken,1,6.016141,0
1,2014,9,92,mirror-broken,1,7.921818,1
1,2014,9,93,rotational,1,3.248848,0
1,2014,9,94,none,1,37.310300,1
1,2014,9,95,mirror,1,3.620437,0
1,2014,9,96,none,1,7.930779,0
1,2014,9,97,rotational-broken,1,6.851333,0
1,2014,9,98,diagonal-broken,1,7.373047,0
1,2014,9,99,classic-broken,1,15.025516,1
1,2014,9,100,blockwise-broken,2,6.338837,0
1,2014,10,1,mirror-broken,1,3.159412,0
1,2014,10,2,blockwise,2,17.917253,1
1,2014,10,3,mirror,1,5.550732,0
1,2014,10,4,double mirror,2,5.958410,0
1,2014,10,5,classic-broken,1,6.591756,0
1,2014,10,6,diagonal-broken,1,9.168363,1
1,2014,10,7,blockwise-broken,2,18.242058,1
1,2014,10,8,classic,1,2.914509,0
1,2014,10,9,classic-broken,1,6.396264,0
1,2014,10,10,diagonal,1,4.416830,0
1,2014,10,11,blockwise-broken,1,11.609636,1
1,2014,10,12,classic-broken,1,21.321239,1
1,2014,10,13,double mirror,1,2.931045,0
1,2014,10,14,none,1,15.240051,1
1,2014,10,15,mirror-broken,1,4.723330,0
1,2014,10,16,classic-broken,2,9.370657,0
1,2014,10,17,blockwise-broken,1,19.944817,1
1,2014,10,18,blockwise-broken,1,14.321294,1
1,2014,10,19,none,1,3.461896,0
1,2014,10,20,diagonal-broken,1,15.170070,1
1,2014,10,21,classic-broken,1,5.482371,0
1,2014,10,22,diagonal-broken,1,4.551514,0
1,2014,10,23,blockwise-broken,1,12.966888,1
1,2014,10,24,blockwise-broken,1,4.974659,0
1,2014,10,25,classic-broken,1,3.884702,0
1,2014,10,26,classic-broken,1,4.404982,0
1,2014,10,27,diagonal-broken,1,4.594330,0
1,2014,10,28,diagonal-broken,1,15.395783,1
1,2014,10,29,classic-broken,1,4.298209,0
1,2014,10,30,classic,1,3.104841,0
1,2014,10,31,rotational-broken,1,4.758816,0
1,2014,10,32,mirror-broken,1,5.525130,0
1,2014,10,33,rotational,1,3.162011,0
1,2014,10,34,diagonal-broken,1,6.162476,0
1,2014,10,35,blockwise-broken,1,9.065085,1
1,2014,10,36,mirror-broken,1,3.383793,0
1,2014,10,37,diagonal-broken,1,21.500915,1
1,2014,10,38,diagonal-broken,1,4.300938,0
1,2014,10,39,diagonal-broken,1,10.539193,1
1,2014,10,40,mirror-broken,2,20.174643,1
1,2014,10,41,diagonal,1,5.521040,0
1,2014,10,42,mirror-broken,1,9.580663,1
1,2014,10,43,mirror-broken,1,12.854633,1
1,2014,10,44,classic-broken,1,9.219986,1
1,2014,10,45,classic-broken,2,6.150054,0
1,2014,10,46,mirror-broken,1,4.692881,0
1,2014,10,47,double mirror-broken,1,23.342002,1
1,2014,10,48,diagonal-broken,1,9.161364,1
1,2014,10,49,mirror-broken,1,4.721013,0
1,2014,10,50,rotational-broken,2,8.700677,0
1,2014,10,51,classic-broken,3,8.497167,0
1,2014,10,52,mirror-broken,1,10.387597,1
1,2014,10,53,mirror-broken,1,8.222116,1
1,2014,10,54,mirror-broken,1,9.414379,0
1,2014,10,55,diagonal-broken,1,4.411394,0
1,2014,10,56,rotational,1,2.683375,0
1,2014,10,57,rotational,1,3.380000,0
1,2014,10,58,blockwise-broken,1,8.858534,1
1,2014,10,59,diagonal,3,6.078398,0
1,2014,10,60,none,1,5.392139,0
1,2014,10,61,rotational-broken,1,24.656478,1
1,2014,10,62,blockwise-broken,1,9.356079,1
1,2014,10,63,blockwise-broken,1,3.835520,0
1,2014,10,64,none,1,5.030463,0
1,2014,10,65,none,1,5.303114,0
1,2014,10,66,rotational-broken,1,15.018645,1
1,2014,10,67,diagonal-broken,1,3.976834,0
1,2014,10,68,rotational-broken,1,22.893108,1
1,2014,10,69,mirror-broken,1,5.869965,0
1,2014,10,70,classic-broken,1,4.228703,0
1,2014,10,71,mirror-broken,2,23.639773,1
1,2014,10,72,mirror-broken,1,5.384053,0
1,2014,10,73,classic-broken,1,5.398185,0
1,2014,10,74,blockwise-broken,1,7.465470,1
1,2014,10,75,mirror-broken,1,3.904130,0
1,2014,10,76,classic-broken,1,5.231706,0
1,2014,10,77,mirror-broken,1,4.712106,0
1,2014,10,78,blockwise-broken,2,7.119378,0
1,2014,10,79,classic-broken,2,6.715910,0
1,2014,10,80,diagonal-broken,1,6.324462,0
1,2014,10,81,none,1,6.699703,0
1,2014,10,82,blockwise-broken,1,13.532214,1
1,2014,10,83,diagonal-broken,1,23.556404,1
1,2014,10,84,none,1,6.260917,0
1,2014,10,85,mirror-broken,1,5.261097,0
1,2014,10,86,none,1,5.229773,0
1,2014,10,87,none,1,5.783172,0
1,2014,10,88,mirror-broken,1,3.562846,0
1,2014,10,89,blockwise-broken,1,23.466458,1
1,2014,10,90,diagonal-broken,1,4.221623,0
1,2014,10,91,none,1,5.663122,0
1,2014,10,92,classic-broken,1,4.008067,0
1,2014,10,93,classic-broken,1,4.136845,0
1,2014,10,94,classic-broken,1,26.768408,1
1,2014,10,95,rotational,2,20.184540,1
1,2014,10,96,diagonal,1,3.759237,0
1,2014,10,97,diagonal-broken,1,3.694678,0
1,2014,10,98,blockwise-broken,1,19.920052,1
1,2014,10,99,none,2,13.332630,1
1,2014,10,100,blockwise-broken,1,5.976002,0
1,2014,11,1,blockwise-broken,1,6.130890,0
1,2014,11,2,blockwise-broken,1,17.129828,1
1,2014,11,3,double mirror-broken,1,16.392884,1
1,2014,11,4,blockwise-broken,1,33.033859,1
1,2014,11,5,blockwise-broken,2,12.564076,1
1,2014,11,6,classic-broken,1,3.891716,0
1,2014,11,7,blockwise-broken,1,15.084555,1
1,2014,11,8,diagonal-broken,1,4.044592,0
1,2014,11,9,classic-broken,1,5.145562,0
1,2014,11,10,classic-broken,1,6.668525,0
1,2014,11,11,mirror-broken,1,5.886789,0
1,2014,11,12,diagonal-broken,1,11.710037,1
1,2014,11,13,blockwise-broken,1,10.422171,1
1,2014,11,14,double mirror,1,9.975223,1
1,2014,11,15,classic-broken,1,3.754199,0
1,2014,11,16,blockwise-broken,1,22.875969,1
1,2014,11,17,classic-broken,1,9.509030,1
1,2014,11,18,diagonal-broken,1,11.562425,1
1,2014,11,19,diagonal,1,7.278481,1
1,2014,11,20,mirror-broken,1,11.982401,1
1,2014,11,21,double mirror,1,2.049444,0
1,2014,11,22,classic-broken,1,3.865898,0
1,2014,11,23,blockwise,1,4.280152,0
1,2014,11,24,none,1,16.570146,1
1,2014,11,25,classic-broken,1,7.010675,0
1,2014,11,26,classic-broken,1,14.090746,1
1,2014,11,27,classic-broken,1,3.672515,0
1,2014,11,28,mirror-broken,1,11.448440,1
1,2014,11,29,mirror-broken,1,16.257891,1
1,2014,11,30,classic-broken,1,5.660440,0
1,2014,11,31,classic-broken,1,11.085256,1
1,2014,11,32,mirror-broken,2,6.871957,0
1,2014,11,33,mirror-broken,1,6.325251,0
1,2014,11,34,mirror-broken,1,4.079355,0
1,2014,11,35,rotational-broken,2,7.193236,0
1,2014,11,36,rotational-broken,1,4.971938,0
1,2014,11,37,blockwise-broken,1,18.215344,1
1,2014,11,38,classic,1,3.656707,0
1,2014,11,39,diagonal-broken,1,12.763754,1
1,2014,11,40,mirror-broken,1,5.081028,0
1,2014,11,41,diagonal-broken,1,24.993003,1
1,2014,11,42,classic-broken,1,4.397801,0
1,2014,11,43,classic-broken,1,6.508478,0
1,2014,11,44,none,2,9.033428,0
1,2014,11,45,blockwise,1,3.948530,0
1,2014,11,46,classic-broken,1,3.683498,0
1,2014,11,47,diagonal-broken,1,5.351061,0
1,2014,11,48,mirror-broken,1,11.095542,1
1,2014,11,49,classic-broken,1,5.265347,0
1,2014,11,50,classic-broken,1,6.341501,0
1,2014,11,51,classic-broken,1,3.767505,0
1,2014,11,52,classic-broken,1,30.202477,1
1,2014,11,53,none,3,17.295174,1
1,2014,11,54,mirror-broken,1,8.899086,1
1,2014,11,55,diagonal-broken,2,11.569008,1
1,2014,11,56,mirror-broken,1,14.272259,1
1,2014,11,57,diagonal-broken,1,6.236255,0
1,2014,11,58,diagonal-broken,1,6.485137,0
1,2014,11,59,mirror-broken,1,8.889745,0
1,2014,11,60,mirror-broken,1,10.204335,1
1,2014,11,61,rotational-broken,1,24.340249,1
1,2014,11,62,mirror,2,6.130262,0
1,2014,11,63,mirror-broken,3,10.852176,0
1,2014,11,64,mirror-broken,1,9.661759,1
1,2014,11,65,diagonal-broken,1,3.898733,0
1,2014,11,66,diagonal-broken,1,21.459623,1
1,2014,11,67,classic-broken,2,24.467487,1
1,2014,11,68,blockwise,1,4.705976,0
1,2014,11,69,none,1,5.021198,0
1,2014,11,70,blockwise-broken,1,5.499278,0
1,2014,11,71,mirror-broken,1,4.594112,0
1,2014,11,72,rotational-broken,1,21.663805,1
1,2014,11,73,mirror-broken,1,4.916050,0
1,2014,11,74,none,1,12.661288,1
1,2014,11,75,diagonal-broken,1,4.867554,0
1,2014,11,76,rotational-broken,1,16.357607,1
1,2014,11,77,diagonal-broken,1,4.952967,0
1,2014,11,78,mirror-broken,1,4.010407,0
1,2014,11,79,double mirror-broken,1,4.000208,0
1,2014,11,80,classic-broken,1,8.203037,0
1,2014,11,81,rotational-broken,1,4.209112,0
1,2014,11,82,none,1,4.676583,0
1,2014,11,83,diagonal-broken,1,10.274961,1
1,2014,11,84,mirror-broken,1,4.261115,0
1,2014,11,85,diagonal-broken,1,2.874508,0
1,2014,11,86,classic-broken,1,7.214547,0
1,2014,11,87,blockwise-broken,1,4.377191,0
1,2014,11,88,diagonal-broken,1,4.581044,0
1,2014,11,89,blockwise,1,1.564709,0
1,2014,11,90,blockwise,1,6.369425,0
1,2014,11,91,mirror-broken,1,4.085456,0
1,2014,11,92,diagonal-broken,2,7.459455,0
1,2014,11,93,mirror-broken,1,4.564094,0
1,2014,11,94,blockwise,1,2.685100,0
1,2014,11,95,diagonal-broken,1,10.403397,1
1,2014,11,96,classic-broken,1,19.036596,1
1,2014,11,97,classic-broken,2,35.603810,1
1,2014,11,98,blockwise-broken,2,7.151906,0
1,2014,11,99,none,1,11.053177,1
1,2014,11,100,blockwise-broken,1,5.402327,0
1,2014,12,1,none,1,5.031013,0
1,2014,12,2,mirror-broken,1,4.227752,0
1,2014,12,3,classic-broken,3,8.375072,0
1,2014,12,4,diagonal-broken,1,5.624043,0
1,2014,12,5,diagonal-broken,1,20.873829,1
1,2014,12,6,classic-broken,1,16.043041,1
1,2014,12,7,classic,1,1.666255,0
1,2014,12,8,rotational-broken,1,28.152865,1
1,2014,12,9,none,1,5.209325,0
1,2014,12,10,classic-broken,1,6.896929,0
1,2014,12,11,none,1,4.717702,0
1,2014,12,12,diagonal-broken,1,11.812335,1
1,2014,12,13,rotational-broken,1,5.215006,0
1,2014,12,14,classic-broken,1,9.659539,1
1,2014,12,15,none,1,5.155934,0
1,2014,12,16,mirror-broken,1,4.576879,0
1,2014,12,17,double mirror-broken,1,5.406158,0
1,2014,12,18,diagonal-broken,1,11.644928,1
1,2014,12,19,classic-broken,1,15.548776,1
1,2014,12,20,blockwise-broken,1,5.024590,0
1,2014,12,21,diagonal-broken,1,9.015049,1
1,2014,12,22,diagonal,1,3.015913,0
1,2014,12,23,diagonal-broken,1,13.011611,1
1,2014,12,24,blockwise-broken,2,7.565968,0
1,2014,12,25,mirror-broken,1,12.868845,1
1,2014,12,26,classic-broken,1,5.350066,0
1,2014,12,27,blockwise-broken,1,3.189925,0
1,2014,12,28,classic-broken,1,27.719993,1
1,2014,12,29,diagonal-broken,2,17.248162,1
1,2014,12,30,classic-broken,1,10.575336,1
1,2014,12,31,none,1,3.997118,0
1,2014,12,32,none,1,12.991778,1
1,2014,12,33,none,1,5.960694,0
1,2014,12,34,blockwise-broken,1,9.209587,1
1,2014,12,35,diagonal,1,3.488739,0
1,2014,12,36,blockwise-broken,1,11.888898,1
1,2014,12,37,rotational-broken,1,10.960602,1
1,2014,12,38,diagonal-broken,1,22.223739,1
1,2014,12,39,classic-broken,1,12.580170,1
1,2014,12,40,double mirror,1,2.227013,0
1,2014,12,41,diagonal-broken,1,12.023490,1
1,2014,12,42,double mirror,1,3.498663,0
1,2014,12,43,none,1,13.461325,1
1,2014,12,44,diagonal-broken,1,3.844156,0
1,2014,12,45,blockwise-broken,1,6.480341,0
1,2014,12,46,classic-broken,1,13.564490,1
1,2014,12,47,blockwise-broken,1,18.933261,1
1,2014,12,48,rotational,2,4.886387,0
