Puzzle,#Runs,Fraction
1:1:2014-1:206,52,1.00567
1:1:2014-1:206,53,1.00113
1:1:2014-1:206,54,1.00179
1:1:2014-1:206,55,0.997366
1:1:2014-1:206,56,0.992432
1:1:2014-1:206,57,0.991878
1:1:2014-1:206,58,0.991991
1:1:2014-1:206,59,0.991683
1:1:2014-1:206,60,0.989169
1:1:2014-1:206,61,0.984828
1:1:2014-1:206,62,0.983191
1:1:2014-1:206,63,0.982355
1:1:2014-1:206,64,0.982315
1:1:2014-1:206,65,0.981134
1:1:2014-1:206,66,0.982962
1:1:2014-1:206,67,0.984621
1:1:2014-1:206,68,0.987354
1:1:2014-1:206,69,0.987428
1:1:2014-1:206,70,0.988108
1:1:2014-1:206,71,0.986769
1:1:2014-1:206,72,0.989423
1:1:2014-1:206,73,0.991039
1:1:2014-1:206,74,0.989313
1:1:2014-1:206,75,0.989759
1:1:2014-1:206,76,0.987944
1:1:2014-1:206,77,0.988872
1:1:2014-1:206,78,0.988926
1:1:2014-1:206,79,0.988811
1:1:2014-1:206,80,0.990284
1:1:2014-1:206,81,0.991060
1:1:2014-1:206,82,0.990290
1:1:2014-1:206,83,0.994016
1:1:2014-1:206,84,0.994810
1:1:2014-1:206,85,0.994092
1:1:2014-1:206,86,0.999082
1:1:2014-1:206,87,1.00168
1:1:2014-1:206,88,1.00492
1:1:2014-1:206,89,1.00354
1:1:2014-1:206,90,1.00498
1:1:2014-1:206,91,1.00363
1:1:2014-1:206,92,1.00101
1:1:2014-1:206,93,1.00527
1:1:2014-1:206,94,1.00472
1:1:2014-1:206,95,1.00445
1:1:2014-1:206,96,1.00500
1:1:2014-1:206,97,1.00265
1:1:2014-1:206,98,1.00108
1:1:2014-1:206,99,0.999380
1:1:2014-1:206,100,1.00000
1:1:2014-1:208,1,0.830807
1:1:2014-1:208,2,1.11009
1:1:2014-1:208,3,1.07818
1:1:2014-1:208,4,1.01702
1:1:2014-1:208,5,0.979867
1:1:2014-1:208,6,0.982140
1:1:2014-1:208,7,0.968979
1:1:2014-1:208,8,0.978997
1:1:2014-1:208,9,0.992941
1:1:2014-1:208,10,1.01636
1:1:2014-1:208,11,1.01044
1:1:2014-1:208,12,0.997995
1:1:2014-1:208,13,0.996860
1:1:2014-1:208,14,0.985082
1:1:2014-1:208,15,0.982152
1:1:2014-1:208,16,0.986548
1:1:2014-1:208,17,0.977641
1:1:2014-1:208,18,0.976283
1:1:2014-1:208,19,0.988367
1:1:2014-1:208,20,0.998113
1:1:2014-1:208,21,0.990277
1:1:2014-1:208,22,0.990427
1:1:2014-1:208,23,0.988716
1:1:2014-1:208,24,0.996772
1:1:2014-1:208,25,1.00855
1:1:2014-1:208,26,1.00619
1:1:2014-1:208,27,0.999716
1:1:2014-1:208,28,1.01062
1:1:2014-1:208,29,1.00560
1:1:2014-1:208,30,1.00111
1:1:2014-1:208,31,1.00574
1:1:2014-1:208,32,1.00159
1:1:2014-1:208,33,0.998181
1:1:2014-1:208,34,0.999266
1:1:2014-1:208,35,0.995622
1:1:2014-1:208,36,0.994478
1:1:2014-1:208,37,0.990921
1:1:2014-1:208,38,0.986825
1:1:2014-1:208,39,0.993703
1:1:2014-1:208,40,0.990504
1:1:2014-1:208,41,0.988595
1:1:2014-1:208,42,0.993007
1:1:2014-1:208,43,0.992697
1:1:2014-1:208,44,0.990363
1:1:2014-1:208,45,0.994035
1:1:2014-1:208,46,0.991136
1:1:2014-1:208,47,0.989676
1:1:2014-1:208,48,0.991277
1:1:2014-1:208,49,0.989481
1:1:2014-1:208,50,0.986155
1:1:2014-1:208,51,0.985211
1:1:2014-1:208,52,0.985641
1:1:2014-1:208,53,0.982637
1:1:2014-1:208,54,0.980907
1:1:2014-1:208,55,0.982228
1:1:2014-1:208,56,0.980567
1:1:2014-1:208,57,0.978964
1:1:2014-1:208,58,0.976487
1:1:2014-1:208,59,0.975910
1:1:2014-1:208,60,0.976150
1:1:2014-1:208,61,0.974486
1:1:2014-1:208,62,0.974720
1:1:2014-1:208,63,0.976021
1:1:2014-1:208,64,0.977421
1:1:2014-1:208,65,0.982499
1:1:2014-1:208,66,0.982090
1:1:2014-1:208,67,0.981394
1:1:2014-1:208,68,0.979709
1:1:2014-1:208,69,0.985259
1:1:2014-1:208,70,0.988190
1:1:2014-1:208,71,0.987181
1:1:2014-1:208,72,0.984903
1:1:2014-1:208,73,0.983947
1:1:2014-1:208,74,0.981878
1:1:2014-1:208,75,0.984069
1:1:2014-1:208,76,0.984423
1:1:2014-1:208,77,0.983616
1:1:2014-1:208,78,0.983966
1:1:2014-1:208,79,0.984581
1:1:2014-1:208,80,0.985567
1:1:2014-1:208,81,0.986120
1:1:2014-1:208,82,0.984615
1:1:2014-1:208,83,0.982670
1:1:2014-1:208,84,0.981330
1:1:2014-1:208,85,0.982676
1:1:2014-1:208,86,0.981368
1:1:2014-1:208,87,0.982890
1:1:2014-1:208,88,0.983416
1:1:2014-1:208,89,0.984159
1:1:2014-1:208,90,0.983985
1:1:2014-1:208,91,0.986883
1:1:2014-1:208,92,0.992548
1:1:2014-1:208,93,0.992986
1:1:2014-1:208,94,0.993130
1:1:2014-1:208,95,0.992437
1:1:2014-1:208,96,0.992023
1:1:2014-1:208,97,0.993974
1:1:2014-1:208,98,0.997648
1:1:2014-1:208,99,0.997782
1:1:2014-1:208,100,1.00000
1:1:2014-1:210,1,0.993879
1:1:2014-1:210,2,0.985768
1:1:2014-1:210,3,0.988158
1:1:2014-1:210,4,0.992047
1:1:2014-1:210,5,0.991986
1:1:2014-1:210,6,0.994168
1:1:2014-1:210,7,0.993992
1:1:2014-1:210,8,0.995077
1:1:2014-1:210,9,0.996456
1:1:2014-1:210,10,0.995078
1:1:2014-1:210,11,0.996032
1:1:2014-1:210,12,0.994601
1:1:2014-1:210,13,0.994473
1:1:2014-1:210,14,0.996154
1:1:2014-1:210,15,0.996700
1:1:2014-1:210,16,0.996465
1:1:2014-1:210,17,0.997683
1:1:2014-1:210,18,0.998742
1:1:2014-1:210,19,0.999033
1:1:2014-1:210,20,0.998464
1:1:2014-1:210,21,0.997637
1:1:2014-1:210,22,0.998718
1:1:2014-1:210,23,0.999171
1:1:2014-1:210,24,0.998360
1:1:2014-1:210,25,0.999826
1:1:2014-1:210,26,1.00027
1:1:2014-1:210,27,1.00077
1:1:2014-1:210,28,1.00120
1:1:2014-1:210,29,1.00032
1:1:2014-1:210,30,1.00096
1:1:2014-1:210,31,1.00025
1:1:2014-1:210,32,1.00031
1:1:2014-1:210,33,1.00012
1:1:2014-1:210,34,0.999869
1:1:2014-1:210,35,1.00004
1:1:2014-1:210,36,1.00052
1:1:2014-1:210,37,1.00004
1:1:2014-1:210,38,0.999519
1:1:2014-1:210,39,0.999947
1:1:2014-1:210,40,0.999417
1:1:2014-1:210,41,0.999840
1:1:2014-1:210,42,1.00075
1:1:2014-1:210,43,1.00033
1:1:2014-1:210,44,1.00039
1:1:2014-1:210,45,1.00061
1:1:2014-1:210,46,1.00041
1:1:2014-1:210,47,0.999964
1:1:2014-1:210,48,1.00005
1:1:2014-1:210,49,1.00008
1:1:2014-1:210,50,1.00089
1:1:2014-1:210,51,1.00108
1:1:2014-1:210,52,1.00138
1:1:2014-1:210,53,1.00112
1:1:2014-1:210,54,1.00129
1:1:2014-1:210,55,1.00095
1:1:2014-1:210,56,1.00056
1:1:2014-1:210,57,1.00065
1:1:2014-1:210,58,1.00082
1:1:2014-1:210,59,1.00107
1:1:2014-1:210,60,1.00119
1:1:2014-1:210,61,1.00134
1:1:2014-1:210,62,1.00099
1:1:2014-1:210,63,1.00062
1:1:2014-1:210,64,1.00101
1:1:2014-1:210,65,1.00154
1:1:2014-1:210,66,1.00125
1:1:2014-1:210,67,1.00092
1:1:2014-1:210,68,1.00063
1:1:2014-1:210,69,1.00065
1:1:2014-1:210,70,1.00071
1:1:2014-1:210,71,1.00042
1:1:2014-1:210,72,1.00047
1:1:2014-1:210,73,1.00101
1:1:2014-1:210,74,1.00072
1:1:2014-1:210,75,1.00044
1:1:2014-1:210,76,1.00017
1:1:2014-1:210,77,0.999893
1:1:2014-1:210,78,0.999626
1:1:2014-1:210,79,0.999728
1:1:2014-1:210,80,0.999473
1:1:2014-1:210,81,0.999500
1:1:2014-1:210,82,0.999649
1:1:2014-1:210,83,0.999825
1:1:2014-1:210,84,0.999539
1:1:2014-1:210,85,0.999740
1:1:2014-1:210,86,0.999599
1:1:2014-1:210,87,0.999376
1:1:2014-1:210,88,0.999526
1:1:2014-1:210,89,0.999579
1:1:2014-1:210,90,0.999816
1:1:2014-1:210,91,0.999601
1:1:2014-1:210,92,0.999747
1:1:2014-1:210,93,0.999919
1:1:2014-1:210,94,1.00003
1:1:2014-1:210,95,1.00014
1:1:2014-1:210,96,1.00018
1:1:2014-1:210,97,1.00024
1:1:2014-1:210,98,1.00011
1:1:2014-1:210,99,0.999952
1:1:2014-1:210,100,1.00000
1:1:2014-1:212,1,0.850150
1:1:2014-1:212,2,0.805356
1:1:2014-1:212,3,0.878382
1:1:2014-1:212,4,0.980244
1:1:2014-1:212,5,0.979378
1:1:2014-1:212,6,1.01682
1:1:2014-1:212,7,1.02500
1:1:2014-1:212,8,1.03744
1:1:2014-1:212,9,1.03540
1:1:2014-1:212,10,1.02942
1:1:2014-1:212,11,1.02776
1:1:2014-1:212,12,1.02402
1:1:2014-1:212,13,1.02041
1:1:2014-1:212,14,1.01603
1:1:2014-1:212,15,1.01231
1:1:2014-1:212,16,1.01339
1:1:2014-1:212,17,1.03220
1:1:2014-1:212,18,1.03397
1:1:2014-1:212,19,1.03300
1:1:2014-1:212,20,1.03268
1:1:2014-1:212,21,1.03315
1:1:2014-1:212,22,1.03222
1:1:2014-1:212,23,1.02124
1:1:2014-1:212,24,1.02187
1:1:2014-1:212,25,1.02182
1:1:2014-1:212,26,1.02171
1:1:2014-1:212,27,1.02271
1:1:2014-1:212,28,1.02479
1:1:2014-1:212,29,1.02219
1:1:2014-1:212,30,1.02385
1:1:2014-1:212,31,1.02578
1:1:2014-1:212,32,1.02431
1:1:2014-1:212,33,1.02493
1:1:2014-1:212,34,1.02243
1:1:2014-1:212,35,1.02290
1:1:2014-1:212,36,1.02277
1:1:2014-1:212,37,1.02382
1:1:2014-1:212,38,1.02373
1:1:2014-1:212,39,1.02418
1:1:2014-1:212,40,1.02470
1:1:2014-1:212,41,1.02318
1:1:2014-1:212,42,1.02295
1:1:2014-1:212,43,1.02205
1:1:2014-1:212,44,1.02294
1:1:2014-1:212,45,1.02670
1:1:2014-1:212,46,1.02882
1:1:2014-1:212,47,1.02339
1:1:2014-1:212,48,1.02596
1:1:2014-1:212,49,1.02542
1:1:2014-1:212,50,1.02485
1:1:2014-1:212,51,1.01993
1:1:2014-1:212,52,1.02054
1:1:2014-1:212,53,1.01793
1:1:2014-1:212,54,1.01738
1:1:2014-1:212,55,1.01685
1:1:2014-1:212,56,1.01684
1:1:2014-1:212,57,1.01703
1:1:2014-1:212,58,1.01280
1:1:2014-1:212,59,1.01576
1:1:2014-1:212,60,1.01559
1:1:2014-1:212,61,1.01876
1:1:2014-1:212,62,1.01776
1:1:2014-1:212,63,1.01483
1:1:2014-1:212,64,1.01432
1:1:2014-1:212,65,1.01071
1:1:2014-1:212,66,1.01211
1:1:2014-1:212,67,1.01443
1:1:2014-1:212,68,1.01421
1:1:2014-1:212,69,1.01196
1:1:2014-1:212,70,1.00859
1:1:2014-1:212,71,1.01303
1:1:2014-1:212,72,1.01235
1:1:2014-1:212,73,1.01335
1:1:2014-1:212,74,1.01220
1:1:2014-1:212,75,1.01176
1:1:2014-1:212,76,1.00940
1:1:2014-1:212,77,1.00637
1:1:2014-1:212,78,1.00765
1:1:2014-1:212,79,1.00864
1:1:2014-1:212,80,1.00855
1:1:2014-1:212,81,1.00859
1:1:2014-1:212,82,1.00902
1:1:2014-1:212,83,1.00806
1:1:2014-1:212,84,1.00511
1:1:2014-1:212,85,1.00718
1:1:2014-1:212,86,1.00743
1:1:2014-1:212,87,1.00461
1:1:2014-1:212,88,1.00202
1:1:2014-1:212,89,1.00408
1:1:2014-1:212,90,1.00368
1:1:2014-1:212,91,1.00343
1:1:2014-1:212,92,1.00100
1:1:2014-1:212,93,1.00202
1:1:2014-1:212,94,1.00198
1:1:2014-1:212,95,0.999441
1:1:2014-1:212,96,0.999338
1:1:2014-1:212,97,0.999188
1:1:2014-1:212,98,0.999052
1:1:2014-1:212,99,0.999543
1:1:2014-1:212,100,1.00000
1:1:2014-1:213,1,1.01402
1:1:2014-1:213,2,1.08653
1:1:2014-1:213,3,1.04462
1:1:2014-1:213,4,1.02783
1:1:2014-1:213,5,1.01245
1:1:2014-1:213,6,1.00324
1:1:2014-1:213,7,1.00077
1:1:2014-1:213,8,1.00690
1:1:2014-1:213,9,0.999406
1:1:2014-1:213,10,0.995900
1:1:2014-1:213,11,0.992513
1:1:2014-1:213,12,0.989226
1:1:2014-1:213,13,0.985394
1:1:2014-1:213,14,0.986946
1:1:2014-1:213,15,0.984962
1:1:2014-1:213,16,0.984368
1:1:2014-1:213,17,0.983480
1:1:2014-1:213,18,0.984847
1:1:2014-1:213,19,0.984484
1:1:2014-1:213,20,0.994238
1:1:2014-1:213,21,0.992591
1:1:2014-1:213,22,0.990982
1:1:2014-1:213,23,0.989333
1:1:2014-1:213,24,0.988755
1:1:2014-1:213,25,0.988396
1:1:2014-1:213,26,0.987854
1:1:2014-1:213,27,0.992816
1:1:2014-1:213,28,0.991128
1:1:2014-1:213,29,0.989957
1:1:2014-1:213,30,0.995176
1:1:2014-1:213,31,0.997859
1:1:2014-1:213,32,0.996224
1:1:2014-1:213,33,0.994689
1:1:2014-1:213,34,0.994084
1:1:2014-1:213,35,0.993312
1:1:2014-1:213,36,0.992633
1:1:2014-1:213,37,0.991506
1:1:2014-1:213,38,0.991208
1:1:2014-1:213,39,0.989781
1:1:2014-1:213,40,0.988997
1:1:2014-1:213,41,0.989330
1:1:2014-1:213,42,0.990937
1:1:2014-1:213,43,0.990645
1:1:2014-1:213,44,0.989742
1:1:2014-1:213,45,0.988962
1:1:2014-1:213,46,0.988995
1:1:2014-1:213,47,0.988584
1:1:2014-1:213,48,0.990341
1:1:2014-1:213,49,0.991077
1:1:2014-1:213,50,0.990166
1:1:2014-1:213,51,0.989292
1:1:2014-1:213,52,0.992027
1:1:2014-1:213,53,0.992092
1:1:2014-1:213,54,0.991472
1:1:2014-1:213,55,0.991426
1:1:2014-1:213,56,0.990428
1:1:2014-1:213,57,0.989768
1:1:2014-1:213,58,0.989005
1:1:2014-1:213,59,0.989422
1:1:2014-1:213,60,0.992054
1:1:2014-1:213,61,0.991292
1:1:2014-1:213,62,0.990555
1:1:2014-1:213,63,0.989681
1:1:2014-1:213,64,0.990196
1:1:2014-1:213,65,0.990753
1:1:2014-1:213,66,0.992951
1:1:2014-1:213,67,0.993034
1:1:2014-1:213,68,0.992759
1:1:2014-1:213,69,0.991930
1:1:2014-1:213,70,0.991890
1:1:2014-1:213,71,0.991096
1:1:2014-1:213,72,0.993085
1:1:2014-1:213,73,0.992720
1:1:2014-1:213,74,0.992566
1:1:2014-1:213,75,0.992969
1:1:2014-1:213,76,0.993030
1:1:2014-1:213,77,0.994545
1:1:2014-1:213,78,0.994287
1:1:2014-1:213,79,0.993765
1:1:2014-1:213,80,0.995235
1:1:2014-1:213,81,0.994622
1:1:2014-1:213,82,0.994786
1:1:2014-1:213,83,0.994333
1:1:2014-1:213,84,0.994001
1:1:2014-1:213,85,0.993684
1:1:2014-1:213,86,0.993717
1:1:2014-1:213,87,0.993225
1:1:2014-1:213,88,0.994881
1:1:2014-1:213,89,0.994731
1:1:2014-1:213,90,0.994586
1:1:2014-1:213,91,0.993980
1:1:2014-1:213,92,0.994412
1:1:2014-1:213,93,0.994810
1:1:2014-1:213,94,0.994787
1:1:2014-1:213,95,0.996307
1:1:2014-1:213,96,0.995778
1:1:2014-1:213,97,0.997139
1:1:2014-1:213,98,0.998420
1:1:2014-1:213,99,1.00001
1:1:2014-1:213,100,1.00000
1:1:2014-1:214,1,0.920827
1:1:2014-1:214,2,1.11246
1:1:2014-1:214,3,0.976932
1:1:2014-1:214,4,1.11101
1:1:2014-1:214,5,1.04317
1:1:2014-1:214,6,0.994787
1:1:2014-1:214,7,1.01401
1:1:2014-1:214,8,0.996729
1:1:2014-1:214,9,0.990059
1:1:2014-1:214,10,1.02806
1:1:2014-1:214,11,1.00944
1:1:2014-1:214,12,1.01477
1:1:2014-1:214,13,1.02343
1:1:2014-1:214,14,1.04447
1:1:2014-1:214,15,1.03495
1:1:2014-1:214,16,1.03987
1:1:2014-1:214,17,1.04300
1:1:2014-1:214,18,1.04024
1:1:2014-1:214,19,1.03136
1:1:2014-1:214,20,1.01732
1:1:2014-1:214,21,1.01630
1:1:2014-1:214,22,1.01416
1:1:2014-1:214,23,1.00546
1:1:2014-1:214,24,1.00695
1:1:2014-1:214,25,1.02261
1:1:2014-1:214,26,1.02613
1:1:2014-1:214,27,1.02293
1:1:2014-1:214,28,1.01803
1:1:2014-1:214,29,1.00905
1:1:2014-1:214,30,0.998948
1:1:2014-1:214,31,1.00311
1:1:2014-1:214,32,0.995737
1:1:2014-1:214,33,0.990882
1:1:2014-1:214,34,0.991225
1:1:2014-1:214,35,0.992725
1:1:2014-1:214,36,0.986062
1:1:2014-1:214,37,0.999093
1:1:2014-1:214,38,1.00983
1:1:2014-1:214,39,1.01140
1:1:2014-1:214,40,1.01516
1:1:2014-1:214,41,1.01327
1:1:2014-1:214,42,1.01289
1:1:2014-1:214,43,1.01416
1:1:2014-1:214,44,1.00712
1:1:2014-1:214,45,1.01015
1:1:2014-1:214,46,1.01377
1:1:2014-1:214,47,1.01298
1:1:2014-1:214,48,1.00777
1:1:2014-1:214,49,1.00905
1:1:2014-1:214,50,1.00535
1:1:2014-1:214,51,1.01082
1:1:2014-1:214,52,1.01444
1:1:2014-1:214,53,1.01324
1:1:2014-1:214,54,1.00845
1:1:2014-1:214,55,1.00428
1:1:2014-1:214,56,1.01442
1:1:2014-1:214,57,1.02256
1:1:2014-1:214,58,1.01985
1:1:2014-1:214,59,1.01642
1:1:2014-1:214,60,1.01247
1:1:2014-1:214,61,1.01072
1:1:2014-1:214,62,1.00578
1:1:2014-1:214,63,1.00278
1:1:2014-1:214,64,1.00204
1:1:2014-1:214,65,0.997602
1:1:2014-1:214,66,1.00286
1:1:2014-1:214,67,0.999776
1:1:2014-1:214,68,0.996529
1:1:2014-1:214,69,1.00574
1:1:2014-1:214,70,1.00408
1:1:2014-1:214,71,1.00364
1:1:2014-1:214,72,1.00808
1:1:2014-1:214,73,1.01101
1:1:2014-1:214,74,1.00764
1:1:2014-1:214,75,1.00570
1:1:2014-1:214,76,1.00780
1:1:2014-1:214,77,1.00599
1:1:2014-1:214,78,1.00307
1:1:2014-1:214,79,0.999286
1:1:2014-1:214,80,0.998053
1:1:2014-1:214,81,0.997272
1:1:2014-1:214,82,0.998098
1:1:2014-1:214,83,0.997310
1:1:2014-1:214,84,0.995898
1:1:2014-1:214,85,0.996431
1:1:2014-1:214,86,0.994286
1:1:2014-1:214,87,0.997150
1:1:2014-1:214,88,0.996126
1:1:2014-1:214,89,0.997698
1:1:2014-1:214,90,0.996634
1:1:2014-1:214,91,0.994252
1:1:2014-1:214,92,0.994303
1:1:2014-1:214,93,0.991902
1:1:2014-1:214,94,0.994984
1:1:2014-1:214,95,0.995587
1:1:2014-1:214,96,0.993412
1:1:2014-1:214,97,0.996531
1:1:2014-1:214,98,1.00172
1:1:2014-1:214,99,1.00032
1:1:2014-1:214,100,1.00000
1:1:2014-1:224,1,0.551887
1:1:2014-1:224,2,1.22572
1:1:2014-1:224,3,1.02762
1:1:2014-1:224,4,0.932582
1:1:2014-1:224,5,0.980916
1:1:2014-1:224,6,0.991336
1:1:2014-1:224,7,0.989468
1:1:2014-1:224,8,0.980114
1:1:2014-1:224,9,1.00396
1:1:2014-1:224,10,0.997394
1:1:2014-1:224,11,0.954357
1:1:2014-1:224,12,0.955346
1:1:2014-1:224,13,0.971309
1:1:2014-1:224,14,0.939558
1:1:2014-1:224,15,0.941597
1:1:2014-1:224,16,0.963034
1:1:2014-1:224,17,0.952446
1:1:2014-1:224,18,0.937182
1:1:2014-1:224,19,0.925766
1:1:2014-1:224,20,0.921728
1:1:2014-1:224,21,0.919959
1:1:2014-1:224,22,0.924211
1:1:2014-1:224,23,0.917606
1:1:2014-1:224,24,0.910900
1:1:2014-1:224,25,0.914989
1:1:2014-1:224,26,0.909907
1:1:2014-1:224,27,0.912455
1:1:2014-1:224,28,0.915654
1:1:2014-1:224,29,0.923505
1:1:2014-1:224,30,0.923888
1:1:2014-1:224,31,0.925368
1:1:2014-1:224,32,0.936009
1:1:2014-1:224,33,0.942726
1:1:2014-1:224,34,0.965050
1:1:2014-1:224,35,0.976355
1:1:2014-1:224,36,0.976067
1:1:2014-1:224,37,0.982376
1:1:2014-1:224,38,1.00265
1:1:2014-1:224,39,0.994307
1:1:2014-1:224,40,0.997191
1:1:2014-1:224,41,1.00131
1:1:2014-1:224,42,0.999230
1:1:2014-1:224,43,1.01766
1:1:2014-1:224,44,1.01888
1:1:2014-1:224,45,1.02190
1:1:2014-1:224,46,1.02690
1:1:2014-1:224,47,1.02472
1:1:2014-1:224,48,1.02681
1:1:2014-1:224,49,1.02094
1:1:2014-1:224,50,1.03083
1:1:2014-1:224,51,1.02801
1:1:2014-1:224,52,1.03535
1:1:2014-1:224,53,1.03184
1:1:2014-1:224,54,1.02749
1:1:2014-1:224,55,1.02134
1:1:2014-1:224,56,1.02121
1:1:2014-1:224,57,1.02333
1:1:2014-1:224,58,1.01846
1:1:2014-1:224,59,1.02380
1:1:2014-1:224,60,1.02450
1:1:2014-1:224,61,1.02105
1:1:2014-1:224,62,1.02081
1:1:2014-1:224,63,1.01570
1:1:2014-1:224,64,1.01947
1:1:2014-1:224,65,1.01841
1:1:2014-1:224,66,1.01487
1:1:2014-1:224,67,1.01548
1:1:2014-1:224,68,1.01425
1:1:2014-1:224,69,1.01395
1:1:2014-1:224,70,1.01089
1:1:2014-1:224,71,1.01313
1:1:2014-1:224,72,1.01412
1:1:2014-1:224,73,1.01173
1:1:2014-1:224,74,1.00897
1:1:2014-1:224,75,1.00939
1:1:2014-1:224,76,1.00316
1:1:2014-1:224,77,0.999885
1:1:2014-1:224,78,0.995395
1:1:2014-1:224,79,0.992491
1:1:2014-1:224,80,0.991684
1:1:2014-1:224,81,0.988178
1:1:2014-1:224,82,0.989283
1:1:2014-1:224,83,0.987687
1:1:2014-1:224,84,0.993581
1:1:2014-1:224,85,0.993311
1:1:2014-1:224,86,0.991470
1:1:2014-1:224,87,0.993225
1:1:2014-1:224,88,0.989158
1:1:2014-1:224,89,0.988929
1:1:2014-1:224,90,0.988574
1:1:2014-1:224,91,0.987135
1:1:2014-1:224,92,0.989716
1:1:2014-1:224,93,0.990631
1:1:2014-1:224,94,0.992675
1:1:2014-1:224,95,0.989205
1:1:2014-1:224,96,0.989236
1:1:2014-1:224,97,0.988468
1:1:2014-1:224,98,0.990813
1:1:2014-1:224,99,0.996165
1:1:2014-1:224,100,1.00000
1:1:2014-1:227,1,1.59642
1:1:2014-1:227,2,1.15794
1:1:2014-1:227,3,1.17259
1:1:2014-1:227,4,1.22636
1:1:2014-1:227,5,1.14083
1:1:2014-1:227,6,1.12590
1:1:2014-1:227,7,1.07894
1:1:2014-1:227,8,1.09998
1:1:2014-1:227,9,1.05704
1:1:2014-1:227,10,1.07522
1:1:2014-1:227,11,1.06252
1:1:2014-1:227,12,1.03416
1:1:2014-1:227,13,1.00740
1:1:2014-1:227,14,1.00564
1:1:2014-1:227,15,0.992907
1:1:2014-1:227,16,1.00468
1:1:2014-1:227,17,1.00228
1:1:2014-1:227,18,0.984304
1:1:2014-1:227,19,0.965004
1:1:2014-1:227,20,0.994672
1:1:2014-1:227,21,0.987358
1:1:2014-1:227,22,0.968547
1:1:2014-1:227,23,0.969133
1:1:2014-1:227,24,0.955728
1:1:2014-1:227,25,0.968317
1:1:2014-1:227,26,0.966521
1:1:2014-1:227,27,0.952166
1:1:2014-1:227,28,0.949764
1:1:2014-1:227,29,0.958659
1:1:2014-1:227,30,0.955011
1:1:2014-1:227,31,0.954268
1:1:2014-1:227,32,0.968639
1:1:2014-1:227,33,0.981270
1:1:2014-1:227,34,0.985715
1:1:2014-1:227,35,1.00560
1:1:2014-1:227,36,1.00060
1:1:2014-1:227,37,1.00202
1:1:2014-1:227,38,0.992024
1:1:2014-1:227,39,0.990006
1:1:2014-1:227,40,0.991444
1:1:2014-1:227,41,0.983591
1:1:2014-1:227,42,0.987285
1:1:2014-1:227,43,0.993286
1:1:2014-1:227,44,0.990968
1:1:2014-1:227,45,0.995990
1:1:2014-1:227,46,0.999557
1:1:2014-1:227,47,1.00592
1:1:2014-1:227,48,1.00606
1:1:2014-1:227,49,1.00242
1:1:2014-1:227,50,1.00170
1:1:2014-1:227,51,0.996342
1:1:2014-1:227,52,0.992241
1:1:2014-1:227,53,0.987748
1:1:2014-1:227,54,0.984746
1:1:2014-1:227,55,0.981820
1:1:2014-1:227,56,0.982187
1:1:2014-1:227,57,0.982736
1:1:2014-1:227,58,0.981885
1:1:2014-1:227,59,0.976746
1:1:2014-1:227,60,0.979946
1:1:2014-1:227,61,0.989667
1:1:2014-1:227,62,0.984652
1:1:2014-1:227,63,0.985287
1:1:2014-1:227,64,1.00013
1:1:2014-1:227,65,1.00799
1:1:2014-1:227,66,1.01607
1:1:2014-1:227,67,1.01089
1:1:2014-1:227,68,1.01127
1:1:2014-1:227,69,1.01372
1:1:2014-1:227,70,1.01137
1:1:2014-1:227,71,1.00756
1:1:2014-1:227,72,1.00378
1:1:2014-1:227,73,1.00684
1:1:2014-1:227,74,1.00379
1:1:2014-1:227,75,1.00304
1:1:2014-1:227,76,1.00583
1:1:2014-1:227,77,1.00334
1:1:2014-1:227,78,0.999596
1:1:2014-1:227,79,0.995889
1:1:2014-1:227,80,0.998756
1:1:2014-1:227,81,0.999122
1:1:2014-1:227,82,0.995717
1:1:2014-1:227,83,0.999644
1:1:2014-1:227,84,0.998768
1:1:2014-1:227,85,0.998783
1:1:2014-1:227,86,0.996859
1:1:2014-1:227,87,0.997687
1:1:2014-1:227,88,0.994452
1:1:2014-1:227,89,0.996618
1:1:2014-1:227,90,0.993086
1:1:2014-1:227,91,0.995451
1:1:2014-1:227,92,0.997809
1:1:2014-1:227,93,1.00174
1:1:2014-1:227,94,0.999703
1:1:2014-1:227,95,1.00202
1:1:2014-1:227,96,1.00106
1:1:2014-1:227,97,0.997766
1:1:2014-1:227,98,1.00189
1:1:2014-1:227,99,1.00012
1:1:2014-1:227,100,1.00000
1:1:2014-1:228,1,1.61548
1:1:2014-1:228,2,1.24754
1:1:2014-1:228,3,1.24993
1:1:2014-1:228,4,1.13371
1:1:2014-1:228,5,1.13745
1:1:2014-1:228,6,1.09613
1:1:2014-1:228,7,1.06833
1:1:2014-1:228,8,1.04408
1:1:2014-1:228,9,1.06186
1:1:2014-1:228,10,1.04036
1:1:2014-1:228,11,1.02770
1:1:2014-1:228,12,1.01911
1:1:2014-1:228,13,1.04615
1:1:2014-1:228,14,1.04862
1:1:2014-1:228,15,1.08094
1:1:2014-1:228,16,1.09720
1:1:2014-1:228,17,1.07947
1:1:2014-1:228,18,1.06793
1:1:2014-1:228,19,1.05367
1:1:2014-1:228,20,1.05409
1:1:2014-1:228,21,1.04076
1:1:2014-1:228,22,1.02925
1:1:2014-1:228,23,1.01912
1:1:2014-1:228,24,1.01765
1:1:2014-1:228,25,1.01968
1:1:2014-1:228,26,1.02213
1:1:2014-1:228,27,1.02163
